,id,label,u_perc_change,ltu_perc_change
373,373,first-line supervisors of production and operating workers,2.9462874397071377,9.620264650618726
374,374,"aircraft structure, surfaces, rigging, and systems assemblers",22.893391060667103,47.10377323278971
375,375,"electrical, electronics, and electromechanical assemblers",39.89950824320937,100.04050720670305
376,376,engine and other machine assemblers,32.77946353971497,82.30644592805886
377,377,structural metal fabricators and fitters,-0.6676311651085143,-0.5364061989345822
378,378,miscellaneous assemblers and fabricators,52.65933662156443,91.52981580407068
379,379,bakers,51.0365850610461,123.16890785781885
380,380,"butchers and other meat, poultry, and fish processing workers",43.42719713375469,140.14254175244173
381,381,"food and tobacco roasting, baking, and drying machine operators and tenders",50.945920327880216,95.77461785080061
382,382,food batchmakers,15.992823070388456,54.69709832969935
383,383,food cooking machine operators and tenders,-4.902082173682578,-14.60223943176874
384,384,computer control programmers and operators,3.744363720271184,26.788763763033465
385,385,"extruding and drawing machine setters, operators, and tenders, metal and plastic",58.03346480290903,194.11427678038999
386,386,"forging machine setters, operators, and tenders, metal and plastic",121.58767782487122,106.48896535648176
387,387,"rolling machine setters, operators, and tenders, metal and plastic",42.1937901455076,150.16901540074042
388,388,"machine tool cutting setters, operators, and tenders, metal and plastic",55.697068510819996,208.52842511853837
389,389,machinists,12.174843714581808,49.68894296267578
390,390,"metal furnace operators, tenders, pourers, and casters",39.799044562524806,109.84223437663283
391,391,"model makers, patternmakers, and molding machine setters, metal and plastic",47.314485660491336,159.63184161516804
392,392,"miscellaneous metal workers and plastic workers, including multiple machine tool setters",51.15986697075564,148.0652518818484
393,393,tool and die makers,37.96113240785422,150.14883222813734
394,394,"welding, soldering, and brazing workers",29.153680888467782,88.78794672441633
395,395,prepress technicians and workers,59.72277296578823,151.89033716201033
396,396,printing press operators,35.385393218480495,103.56979172423576
397,397,print binding and finishing workers,61.40577218976295,117.34815545704558
398,398,laundry and dry-cleaning workers,18.52528397848209,54.57397317028273
399,399,"pressers, textile, garment, and related materials",34.49469136103309,120.60950773036363
400,400,sewing machine operators,49.79120386319285,153.31932246572012
401,401,shoe and leather workers,-10.513635730912544,-30.538223049092228
402,402,"tailors, dressmakers, and sewers",55.416540095324194,148.81107936813217
403,403,"textile bleaching and dyeing, and cutting machine setters, operators, and tenders",64.17126572501518,100.52410726278241
404,404,"textile knitting and weaving machine setters, operators, and tenders",25.627640307467786,78.03659081819471
405,405,"textile winding, twisting, and drawing out machine setters, operators, and tenders",63.95192264966977,96.12508520701059
406,406,"miscellaneous textile, apparel, and furnishings workers except upholsterers",-2.470791287860624,-8.251416167776117
407,407,upholsterers,-0.4216124628421665,0.36636515167377404
408,408,cabinetmakers and bench carpenters,63.946599420465446,172.22121227452655
409,409,furniture finishers,44.33411566578235,84.29690494673214
410,410,"miscellaneous woodworkers, including model makers and patternmakers",49.50022500263992,87.83966545430867
411,411,"sawing machine setters, operators, and tenders, wood",44.73191616433286,130.1348896313219
412,412,"woodworking machine setters, operators, and tenders, except sawing",83.28073113281478,218.46518513312768
413,413,"power plant operators, distributors, and dispatchers",17.3725765177268,54.437712316196205
414,414,stationary engineers and boiler operators,32.088112240038924,65.1160401305762
415,415,water and wastewater treatment plant and system operators,4.262329321756626,22.69044591145077
